customer_id,age,sex,region,major_region,married,no_of_children,has_children,in_luzon,is_married,ave_days_booking_departure,ave_guests,ave_spend_per_booking,total_flights,min_guests,max_guests,ave_spend_per_booking_per_guest,Generation
6329,45,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,35.0,1.0,4759.65289780766,2,1,1,4759.65289780766,Generation X
6330,36,F,Region 13 - Caraga,Mindanao,True,4,1,0,1,45.0,3.5,33913.0329534119,2,3,4,9689.437986689114,Millennial
6331,40,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,36.333333333333336,2.0,7667.479368273143,3,1,4,3833.7396841365717,Millennial
6332,15,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,34.5,2.0,5046.637127054645,2,1,3,2523.3185635273226,Generation Z
6333,27,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,27.333333333333332,2.0,5040.75224484721,3,1,4,2520.376122423605,Millennial
6334,19,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,15.5,1.0,4610.90432417854,2,1,1,4610.90432417854,Generation Z
6335,30,M,Region 8 - E. Visayas,Visayas,True,1,1,0,1,32.0,3.0,9080.584397979097,3,2,4,3026.861465993032,Millennial
6336,48,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,70.0,1.0,5615.65445971347,1,1,1,5615.65445971347,Generation X
6337,34,F,NCR,Luzon,False,0,0,1,0,50.0,3.0,17727.477914414,1,3,3,5909.159304804667,Millennial
6338,30,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,20.0,3.0,5556.64138712591,1,3,3,1852.2137957086368,Millennial
6339,32,F,CAR,Luzon,False,0,0,1,0,30.0,1.6666666666666667,9720.657793911467,3,1,3,5832.39467634688,Millennial
6340,24,M,NCR,Luzon,False,0,0,1,0,24.25,2.25,3024.4022733392,4,1,6,1344.1787881507555,Generation Z
6341,18,F,CAR,Luzon,True,2,1,1,1,57.0,2.5,20519.30032923105,2,2,3,8207.72013169242,Generation Z
6342,22,Other,NCR,Luzon,True,0,0,1,1,69.0,1.0,11104.0302277219,1,1,1,11104.0302277219,Generation Z
6343,34,F,BARMM,Mindanao,False,0,0,0,0,18.0,1.0,3957.70695688985,1,1,1,3957.70695688985,Millennial
6344,15,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,15.0,1.0,4160.9053115716,1,1,1,4160.9053115716,Generation Z
6345,35,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,31.666666666666668,3.0,25167.58611819914,3,2,4,8389.195372733046,Millennial
6346,44,M,BARMM,Mindanao,True,3,1,0,1,47.0,2.3333333333333335,23248.64618475903,3,1,3,9963.70550775387,Generation X
6347,36,M,MIMAROPA,Luzon,False,0,0,1,0,41.5,1.0,7386.747615749669,2,1,1,7386.747615749669,Millennial
6348,47,F,Region 5 - Bicol,Luzon,True,0,0,1,1,32.333333333333336,2.3333333333333335,8422.171682008846,3,1,4,3609.5021494323623,Generation X
6349,43,F,Region 10 - N. Mindanao,Mindanao,True,2,1,0,1,32.0,5.333333333333333,19456.461729262934,3,5,6,3648.0865742368,Generation X
6350,35,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,14.0,3.0,5251.01534737887,1,3,3,1750.3384491262898,Millennial
6351,35,F,CAR,Luzon,False,0,0,1,0,15.0,2.6666666666666665,9329.319707020994,3,1,4,3498.4948901328726,Millennial
6352,51,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,12.5,1.0,3084.7611142866153,2,1,1,3084.7611142866153,Generation X
6353,38,M,Region 5 - Bicol,Luzon,True,0,0,1,1,39.5,2.0,18182.32999928024,2,2,2,9091.16499964012,Millennial
6354,34,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,59.5,2.5,21028.147169140902,2,2,3,8411.258867656361,Millennial
6355,15,F,Region 6 - W. Visayas,Visayas,True,0,0,0,1,58.8,1.8,19040.139945956278,5,1,2,10577.855525531266,Generation Z
6356,15,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,31.2,3.2,16520.627616481834,5,1,6,5162.696130150573,Generation Z
6357,24,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,14.5,1.0,2334.087405737755,2,1,1,2334.087405737755,Generation Z
6358,44,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,70.0,1.0,11001.3268451928,1,1,1,11001.3268451928,Generation X
6359,48,F,Region 1 - Ilocos,Luzon,False,0,0,1,0,9.0,1.0,3563.2940217971,1,1,1,3563.2940217971,Generation X
6360,15,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,16.5,2.0,3564.9358073815047,2,1,3,1782.4679036907523,Generation Z
6361,25,M,Region 5 - Bicol,Luzon,True,0,0,1,1,44.6,3.2,13169.502794912021,5,1,5,4115.4696234100065,Generation Z
6362,26,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,65.0,3.0,20831.6209406723,1,3,3,6943.873646890766,Generation Z
6363,29,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,15.0,3.5,1869.660286659855,2,2,5,534.1886533313872,Millennial
6364,32,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,69.5,2.0,19091.725705273224,2,1,3,9545.862852636612,Millennial
6365,16,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,48.666666666666664,2.6666666666666665,22235.361199462135,3,1,4,8338.260449798301,Generation Z
6366,32,M,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,51.666666666666664,1.0,10691.973723650097,3,1,1,10691.973723650097,Millennial
6367,24,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,23.333333333333332,2.0,19310.478110078326,3,1,4,9655.239055039163,Generation Z
6368,49,F,Region 11 - Davao,Mindanao,False,0,0,0,0,42.5,3.0,29981.28786546855,2,3,3,9993.762621822849,Generation X
6369,36,M,NCR,Luzon,False,0,0,1,0,17.5,2.5,1508.95192577586,2,1,4,603.580770310344,Millennial
6370,34,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,16.0,1.0,2288.8210871609353,2,1,1,2288.8210871609353,Millennial
6371,24,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,40.0,2.3333333333333335,10499.794396310353,3,1,3,4499.911884133008,Generation Z
6372,48,M,BARMM,Mindanao,True,1,1,0,1,41.5,2.0,31355.3483319156,2,1,3,15677.6741659578,Generation X
6373,36,F,Region 10 - N. Mindanao,Mindanao,True,0,0,0,1,11.0,3.0,5580.76624666129,1,3,3,1860.2554155537634,Millennial
6374,15,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,16.0,1.0,3442.32010837054,1,1,1,3442.32010837054,Generation Z
6375,29,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,30.25,1.5,5489.937504487752,4,1,3,3659.958336325168,Millennial
6376,30,M,BARMM,Mindanao,False,0,0,0,0,14.5,1.0,3811.3221255345047,2,1,1,3811.3221255345047,Millennial
6377,28,M,Region 8 - E. Visayas,Visayas,True,0,0,0,1,58.0,3.0,20069.850332270253,2,2,4,6689.950110756751,Millennial
6378,21,F,Region 3 - Central Luzon,Luzon,True,2,1,1,1,32.0,2.0,17468.81639197393,2,2,2,8734.408195986965,Generation Z
6379,26,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,23.0,1.0,2277.07870132523,1,1,1,2277.07870132523,Generation Z
6380,34,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,66.0,5.0,39193.298824036945,2,3,7,7838.659764807389,Millennial
6381,39,M,Region 2 - Cagayan,Luzon,False,0,0,1,0,37.0,1.0,6874.297757583805,2,1,1,6874.297757583805,Millennial
6382,39,F,NCR,Luzon,False,0,0,1,0,42.0,1.6666666666666667,8027.108462845354,3,1,3,4816.265077707212,Millennial
6383,50,F,Region 1 - Ilocos,Luzon,True,1,1,1,1,32.5,1.5,10518.682047624525,2,1,2,7012.45469841635,Generation X
6384,49,M,BARMM,Mindanao,False,0,0,0,0,19.0,1.0,2636.55720646451,2,1,1,2636.55720646451,Generation X
6385,19,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,17.0,1.0,1676.89122227826,1,1,1,1676.89122227826,Generation Z
6386,47,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,13.0,2.0,2220.30046650133,2,1,3,1110.150233250665,Generation X
6387,26,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,14.0,1.0,2704.27639654741,2,1,1,2704.27639654741,Generation Z
6388,24,F,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,63.0,5.0,33768.5034119425,1,5,5,6753.7006823885,Generation Z
6389,44,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,12.5,1.0,1842.43991621583,2,1,1,1842.43991621583,Generation X
6390,37,M,BARMM,Mindanao,False,0,0,0,0,41.0,1.0,6378.795399625033,4,1,1,6378.795399625033,Millennial
6391,15,M,Region 4 - CALABARZON,Luzon,True,1,1,1,1,48.0,3.0,35783.5679777303,1,3,3,11927.855992576768,Generation Z
6392,47,M,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,7.0,1.0,2320.82095103228,1,1,1,2320.82095103228,Generation X
6393,24,F,NCR,Luzon,True,0,0,1,1,61.0,1.0,9276.819874363495,2,1,1,9276.819874363495,Generation Z
6394,34,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,36.5,1.0,4234.663584897589,2,1,1,4234.663584897589,Millennial
6395,30,M,MIMAROPA,Luzon,False,0,0,1,0,12.666666666666666,2.0,5882.32885628096,3,1,4,2941.16442814048,Millennial
6396,22,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,43.0,3.0,23092.977289414124,3,3,3,7697.659096471375,Generation Z
6397,21,M,Region 1 - Ilocos,Luzon,True,0,0,1,1,11.0,5.5,7656.8648270617505,2,5,6,1392.1572412839546,Generation Z
6398,50,F,Region 13 - Caraga,Mindanao,True,2,1,0,1,34.5,2.0,8986.658207796256,2,2,2,4493.329103898128,Generation X
6399,32,M,Region 10 - N. Mindanao,Mindanao,True,0,0,0,1,64.0,1.0,23499.6756313192,1,1,1,23499.6756313192,Millennial
6400,22,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,45.666666666666664,2.6666666666666665,24626.46277079074,3,1,6,9234.923539046527,Generation Z
6401,15,M,BARMM,Mindanao,False,0,0,0,0,63.333333333333336,1.0,8377.971626573664,3,1,1,8377.971626573664,Generation Z
6402,28,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,18.0,1.0,1000.0,1,1,1,1000.0,Millennial
6403,33,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,13.0,3.0,6427.5048321463,1,3,3,2142.5016107154333,Millennial
6404,24,M,Region 1 - Ilocos,Luzon,True,0,0,1,1,61.0,2.0,20820.9470874487,1,2,2,10410.47354372435,Generation Z
6405,31,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,36.0,1.0,8023.353499679146,2,1,1,8023.353499679146,Millennial
6406,48,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,50.0,1.0,13275.6914789416,1,1,1,13275.6914789416,Generation X
6407,21,M,Region 12 - SOCCKSARGEN,Mindanao,True,0,0,0,1,46.5,3.5,29356.5929802955,2,3,4,8387.597994370142,Generation Z
6408,46,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,46.0,1.0,13213.6993811784,1,1,1,13213.6993811784,Generation X
6409,34,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,39.5,4.5,12617.106703363484,2,3,6,2803.8014896363297,Millennial
6410,23,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,15.0,1.0,2588.05134605474,1,1,1,2588.05134605474,Generation Z
6411,16,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,29.666666666666668,2.0,21684.622905546556,3,1,4,10842.311452773278,Generation Z
6412,15,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,14.0,1.0,3051.821870030375,2,1,1,3051.821870030375,Generation Z
6413,25,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,61.0,4.0,67055.9627017274,1,4,4,16763.99067543185,Generation Z
6414,32,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,48.333333333333336,3.0,45088.5990819989,3,1,5,15029.533027332967,Millennial
6415,29,M,BARMM,Mindanao,False,0,0,0,0,40.0,2.0,21073.60708698637,2,1,3,10536.803543493184,Millennial
6416,19,F,NCR,Luzon,True,1,1,1,1,34.0,1.5,5816.9728758087,2,1,2,3877.9819172058,Generation Z
6417,21,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,12.0,2.0,1000.0,1,2,2,500.0,Generation Z
6418,32,M,Region 11 - Davao,Mindanao,False,0,0,0,0,59.0,3.5,20545.180443609006,2,1,6,5870.051555316859,Millennial
6419,23,M,Region 10 - N. Mindanao,Mindanao,True,1,1,0,1,60.5,2.0,18382.560380287,2,2,2,9191.2801901435,Generation Z
6420,35,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,68.5,2.0,20993.226131055995,2,1,3,10496.613065527998,Millennial
6421,16,F,BARMM,Mindanao,True,0,0,0,1,40.5,3.5,7832.58325055885,2,3,4,2237.8809287311,Generation Z
6422,46,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,71.0,2.0,19044.9400951817,1,2,2,9522.47004759085,Generation X
6423,20,F,Region 5 - Bicol,Luzon,False,0,0,1,0,53.0,1.0,14230.9360569088,1,1,1,14230.9360569088,Generation Z
6424,45,M,Region 6 - W. Visayas,Visayas,True,2,1,0,1,43.0,2.5,6529.10611728972,2,2,3,2611.642446915888,Generation X
6425,31,M,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,39.75,1.0,5779.350302591008,4,1,1,5779.350302591008,Millennial
6426,56,M,Region 11 - Davao,Mindanao,False,0,0,0,0,14.5,2.0,3869.8522210681303,2,1,3,1934.9261105340652,Generation X
6427,34,F,Region 1 - Ilocos,Luzon,True,0,0,1,1,42.5,3.0,36127.67010149093,2,3,3,12042.556700496976,Millennial
6428,19,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,29.666666666666668,1.0,6347.320740633837,3,1,1,6347.320740633837,Generation Z
6429,51,M,Region 5 - Bicol,Luzon,False,0,0,1,0,15.0,3.0,6746.65154664322,1,3,3,2248.8838488810734,Generation X
6430,40,Other,NCR,Luzon,False,0,0,1,0,14.5,1.0,2087.56008988626,2,1,1,2087.56008988626,Millennial
6431,21,M,Region 4 - CALABARZON,Luzon,True,2,1,1,1,14.0,2.5,2127.2140472044302,2,1,4,850.8856188817721,Generation Z
6432,37,F,NCR,Luzon,True,0,0,1,1,66.0,2.0,30640.9654842867,1,2,2,15320.48274214335,Millennial
6433,24,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,29.666666666666668,4.666666666666667,31798.758954718443,3,1,8,6814.019776011095,Generation Z
6434,23,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,17.0,1.0,1000.0,1,1,1,1000.0,Generation Z
6435,24,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,13.0,1.0,1595.67713064332,1,1,1,1595.67713064332,Generation Z
6436,16,M,Region 5 - Bicol,Luzon,False,0,0,1,0,37.0,1.0,3500.3211967430852,2,1,1,3500.3211967430852,Generation Z
6437,16,F,BARMM,Mindanao,False,0,0,0,0,12.0,3.5,8484.765041607065,2,1,6,2424.2185833163044,Generation Z
6438,53,M,Region 13 - Caraga,Mindanao,True,0,0,0,1,21.0,3.0,3561.4217534825,1,3,3,1187.1405844941667,Generation X
6439,46,M,Region 5 - Bicol,Luzon,False,0,0,1,0,13.5,1.0,1788.9307197176,2,1,1,1788.9307197176,Generation X
6440,34,M,MIMAROPA,Luzon,True,2,1,1,1,42.666666666666664,3.0,29904.42600504169,3,3,3,9968.142001680562,Millennial
6441,17,M,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,19.0,1.0,1000.0,2,1,1,1000.0,Generation Z
6442,24,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,29.0,3.5,6701.9364355735,2,1,6,1914.8389815924286,Generation Z
6443,39,M,Region 7 - C. Visayas,Visayas,True,0,0,0,1,46.666666666666664,2.3333333333333335,12195.13396904368,3,1,3,5226.485986733005,Millennial
6444,25,F,Region 4 - CALABARZON,Luzon,True,2,1,1,1,42.5,2.0,11472.45992849549,2,1,3,5736.229964247745,Generation Z
6445,18,M,BARMM,Mindanao,True,0,0,0,1,37.0,2.0,22690.26127632618,2,1,3,11345.13063816309,Generation Z
6446,32,F,Region 2 - Cagayan,Luzon,True,2,1,1,1,31.0,3.6666666666666665,14092.469908264158,3,2,5,3843.4008840720435,Millennial
6447,30,M,NCR,Luzon,False,0,0,1,0,63.0,1.0,11003.1778316062,1,1,1,11003.1778316062,Millennial
6448,45,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,17.0,3.0,2892.87592045303,1,3,3,964.2919734843434,Generation X
6449,21,F,NCR,Luzon,True,0,0,1,1,72.0,1.0,9453.34662213368,1,1,1,9453.34662213368,Generation Z
6450,28,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,11.0,1.0,1580.07067691433,1,1,1,1580.07067691433,Millennial
6451,35,M,Region 2 - Cagayan,Luzon,False,0,0,1,0,31.5,1.5,19033.53169030953,4,1,3,12689.02112687302,Millennial
6452,31,F,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,53.0,1.0,5922.34634854021,1,1,1,5922.34634854021,Millennial
6453,27,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,46.333333333333336,1.0,5076.410197688468,3,1,1,5076.410197688468,Millennial
6454,34,F,Region 1 - Ilocos,Luzon,True,0,0,1,1,56.5,3.0,31070.0189746308,2,2,4,10356.672991543599,Millennial
6455,22,M,Region 12 - SOCCKSARGEN,Mindanao,True,0,0,0,1,59.0,2.0,7666.79143496077,1,2,2,3833.395717480385,Generation Z
6456,23,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,24.25,1.5,3366.248416693605,4,1,3,2244.16561112907,Generation Z
6457,47,M,NCR,Luzon,True,0,0,1,1,66.0,2.0,26323.6832074739,1,2,2,13161.84160373695,Generation X
6458,56,F,Region 7 - C. Visayas,Visayas,True,0,0,0,1,38.0,1.0,4573.057578775844,2,1,1,4573.057578775844,Generation X
6459,42,F,Region 10 - N. Mindanao,Mindanao,True,0,0,0,1,13.5,2.5,5480.735634022005,2,2,3,2192.294253608802,Millennial
6460,21,M,Region 13 - Caraga,Mindanao,False,0,0,0,0,27.333333333333332,1.6666666666666667,7401.179370820733,3,1,3,4440.707622492439,Generation Z
6461,31,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,13.5,1.0,2619.211894176205,2,1,1,2619.211894176205,Millennial
6462,20,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,69.0,3.0,20948.1263290262,1,3,3,6982.708776342067,Generation Z
6463,32,F,Region 7 - C. Visayas,Visayas,True,0,0,0,1,13.0,1.0,6129.55874623588,1,1,1,6129.55874623588,Millennial
6464,33,F,Region 7 - C. Visayas,Visayas,True,0,0,0,1,43.0,3.0,10275.38455170602,3,1,6,3425.1281839020066,Millennial
6465,38,F,Region 5 - Bicol,Luzon,False,0,0,1,0,12.0,3.5,2968.108967221225,2,1,6,848.0311334917786,Millennial
6466,58,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,64.5,2.5,20756.6247707583,2,1,4,8302.64990830332,Generation X
6467,15,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,63.0,1.0,13530.817445808,1,1,1,13530.817445808,Generation Z
6468,26,M,MIMAROPA,Luzon,True,2,1,1,1,71.0,3.0,17974.1010979049,1,3,3,5991.367032634967,Generation Z
6469,20,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,15.5,1.0,3195.02868587972,2,1,1,3195.02868587972,Generation Z
6470,33,M,BARMM,Mindanao,False,0,0,0,0,41.666666666666664,1.6666666666666667,12668.180782420755,3,1,3,7600.908469452453,Millennial
6471,38,F,Region 5 - Bicol,Luzon,True,0,0,1,1,15.0,2.0,1000.0,1,2,2,500.0,Millennial
6472,29,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,15.333333333333334,1.6666666666666667,4582.901855835116,3,1,3,2749.74111350107,Millennial
6473,35,M,NCR,Luzon,False,0,0,1,0,20.0,5.0,17585.3759056999,1,5,5,3517.07518113998,Millennial
6474,47,M,Region 10 - N. Mindanao,Mindanao,True,1,1,0,1,12.0,2.0,7644.91503774525,1,2,2,3822.457518872625,Generation X
6475,40,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,19.0,1.0,1453.76253543358,1,1,1,1453.76253543358,Millennial
6476,17,F,NCR,Luzon,False,0,0,1,0,67.0,1.0,16526.6285175113,1,1,1,16526.6285175113,Generation Z
6477,27,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,35.0,1.0,10533.986335971571,2,1,1,10533.986335971571,Millennial
6478,21,M,Region 5 - Bicol,Luzon,False,0,0,1,0,47.5,2.0,22998.99876044425,2,1,3,11499.499380222125,Generation Z
6479,34,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,42.5,2.0,5103.29273042788,4,1,5,2551.64636521394,Millennial
6480,23,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,54.0,1.0,5388.84365539033,1,1,1,5388.84365539033,Generation Z
6481,37,F,NCR,Luzon,True,2,1,1,1,49.0,1.0,7796.75068355899,1,1,1,7796.75068355899,Millennial
6482,30,F,Region 1 - Ilocos,Luzon,True,1,1,1,1,33.333333333333336,2.0,15224.690314693042,3,2,2,7612.345157346521,Millennial
6483,25,F,BARMM,Mindanao,False,0,0,0,0,38.333333333333336,1.0,11653.267016571013,3,1,1,11653.267016571013,Generation Z
6484,28,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,43.0,1.0,5666.4395033251,2,1,1,5666.4395033251,Millennial
6485,24,F,Region 4 - CALABARZON,Luzon,True,4,1,1,1,17.5,2.5,3099.299691228225,2,1,4,1239.71987649129,Generation Z
6486,24,M,BARMM,Mindanao,False,0,0,0,0,30.333333333333332,1.0,8442.269973457003,3,1,1,8442.269973457003,Generation Z
6487,23,F,BARMM,Mindanao,True,0,0,0,1,62.0,2.0,34843.9964966381,1,2,2,17421.99824831905,Generation Z
6488,31,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,56.0,1.0,5540.02066585632,2,1,1,5540.02066585632,Millennial
6489,47,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,13.0,3.0,1858.3351455729,1,3,3,619.4450485243,Generation X
6490,28,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,54.666666666666664,2.6666666666666665,29842.488022015837,3,1,4,11190.933008255939,Millennial
6491,26,F,Region 5 - Bicol,Luzon,False,0,0,1,0,31.6,3.0,7805.684052217987,5,1,7,2601.8946840726626,Generation Z
6492,31,F,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,31.0,1.0,4808.187516384025,2,1,1,4808.187516384025,Millennial
6493,24,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,41.0,2.0,13776.7443856755,2,1,3,6888.37219283775,Generation Z
6494,48,F,BARMM,Mindanao,False,0,0,0,0,23.0,1.0,2532.37533274186,1,1,1,2532.37533274186,Generation X
6495,23,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,34.0,3.5,34447.679166177244,2,3,4,9842.194047479212,Generation Z
6496,43,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,19.0,1.0,1449.2820290031,1,1,1,1449.2820290031,Generation X
6497,28,F,Region 3 - Central Luzon,Luzon,True,3,1,1,1,34.0,3.0,29725.783951922396,2,2,4,9908.594650640798,Millennial
6498,26,F,Region 1 - Ilocos,Luzon,False,0,0,1,0,45.2,1.4,17206.833251924974,5,1,3,12290.595179946411,Generation Z
6499,28,F,NCR,Luzon,False,0,0,1,0,18.0,1.0,3194.40433985832,2,1,1,3194.40433985832,Millennial
6500,27,M,Region 11 - Davao,Mindanao,False,0,0,0,0,31.0,2.6666666666666665,7590.94570753318,3,1,4,2846.604640324943,Millennial
6501,26,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,54.0,1.0,10259.934908115934,2,1,1,10259.934908115934,Generation Z
6502,19,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,57.666666666666664,3.0,17093.80378351435,3,1,5,5697.9345945047835,Generation Z
6503,41,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,68.0,3.0,11287.2454313109,1,3,3,3762.4151437703,Millennial
6504,30,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,60.5,3.0,30184.1232417859,2,3,3,10061.374413928634,Millennial
6505,48,Other,Region 7 - C. Visayas,Visayas,False,0,0,0,0,45.0,1.0,7958.591631259496,3,1,1,7958.591631259496,Generation X
6506,15,M,Region 10 - N. Mindanao,Mindanao,True,0,0,0,1,15.666666666666666,2.0,2822.3140002631603,3,1,3,1411.1570001315802,Generation Z
6507,39,F,Region 5 - Bicol,Luzon,True,0,0,1,1,25.333333333333332,2.0,11010.937837724307,3,1,4,5505.468918862153,Millennial
6508,23,M,NCR,Luzon,True,0,0,1,1,38.5,2.0,12033.10019974645,2,1,3,6016.550099873225,Generation Z
6509,18,M,NCR,Luzon,False,0,0,1,0,68.5,1.0,10052.132784873786,2,1,1,10052.132784873786,Generation Z
6510,44,M,Region 12 - SOCCKSARGEN,Mindanao,True,2,1,0,1,11.0,4.0,8027.7567305608,1,4,4,2006.9391826402,Generation X
6511,18,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,50.0,1.0,11582.8602373648,1,1,1,11582.8602373648,Generation Z
6512,29,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,12.0,1.0,2645.209289254525,2,1,1,2645.209289254525,Millennial
6513,20,M,Region 10 - N. Mindanao,Mindanao,True,1,1,0,1,8.0,3.0,3578.44639610207,1,3,3,1192.8154653673566,Generation Z
6514,18,M,Region 13 - Caraga,Mindanao,True,0,0,0,1,33.57142857142857,3.142857142857143,11878.186546378705,7,1,6,3779.422992029588,Generation Z
6515,51,M,Region 5 - Bicol,Luzon,False,0,0,1,0,65.0,1.0,5571.20143609656,1,1,1,5571.20143609656,Generation X
6516,15,F,NCR,Luzon,True,0,0,1,1,62.0,2.0,18312.5137062686,1,2,2,9156.2568531343,Generation Z
6517,15,F,NCR,Luzon,False,0,0,1,0,10.0,4.0,7624.59179974448,1,4,4,1906.14794993612,Generation Z
6518,15,F,Region 10 - N. Mindanao,Mindanao,True,1,1,0,1,49.0,3.3333333333333335,29731.17753214031,3,2,5,8919.353259642094,Generation Z
6519,32,F,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,21.0,3.0,5656.6481060049,1,3,3,1885.5493686683,Millennial
6520,29,M,Region 7 - C. Visayas,Visayas,True,0,0,0,1,62.0,4.0,33800.9093850987,1,4,4,8450.227346274674,Millennial
6521,22,M,Region 3 - Central Luzon,Luzon,True,1,1,1,1,14.0,6.0,6450.8309540824,2,5,7,1075.1384923470666,Generation Z
6522,25,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,27.5,1.5,4893.415175906135,4,1,3,3262.2767839374233,Generation Z
6523,15,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,43.333333333333336,2.6666666666666665,22902.54425322298,3,1,4,8588.454094958617,Generation Z
6524,25,F,Region 1 - Ilocos,Luzon,True,0,0,1,1,13.0,1.0,2707.07801012806,1,1,1,2707.07801012806,Generation Z
6525,35,M,Region 11 - Davao,Mindanao,False,0,0,0,0,26.0,1.6666666666666667,10656.525345368967,3,1,3,6393.91520722138,Millennial
6526,40,F,CAR,Luzon,False,0,0,1,0,34.0,1.0,13906.413802004849,2,1,1,13906.413802004849,Millennial
