AGENT_CODE_HASH,ISSUE_DATE,POLICY_STATUS_DESC,PLAN_DESC,PLAN_GROUP,ANNUALIZED_PREM_PESO,MODAL_PREMIUM_PESO,BILLING_MODE,POLICY_NO_HASH
3100155677641200238,2021-09-20,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,15968450943589183579
5796494808236451318,2019-10-28,LAPSED,WEALTH ASSURE,VUL,80000.0,80000.0,12.0,17151765297593958633
6009077485790139985,2021-07-22,AUTOMATIC PAID-UP,I-SHIELD PRIME 300,TRAD,3000.0,3000.0,12.0,16363002759766252615
10243135546512370385,2020-01-14,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,5821189006415577700
2246179325301467871,2021-11-29,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,2199262617238806789
4890508094119927050,2021-11-29,LAPSED,WEALTH SECURE,VUL,12000.0,1000.0,1.0,10586714534482996938
15036919871216227236,2018-12-04,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,3180103292954848186
10785066216914980601,2019-04-10,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,11147791405287898115
10785066216914980601,2019-05-22,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,3310078018864833737
2031838006360361692,2019-08-27,PREMIUM PAYING,WEALTH ASSURE,VUL,120000.0,10000.0,1.0,6068299020318181013
5408370947375290317,2019-09-26,LAPSED,SECURITY,VUL,54000.0,4500.0,1.0,16348209087797331073
5146133960427703780,2021-03-17,PREMIUM PAYING,SOLID FUTURE,VUL,24000.0,2000.0,1.0,10353288742391143536
10711366612760260727,2021-05-25,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,8430611680782054060
3460182577627967439,2018-10-12,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,16855594897471616629
784809845408672593,2018-11-13,PREMIUM PAYING,SURE COVER,VUL,24000.0,24000.0,12.0,6161335763369881716
12816535211191788642,2018-08-22,PREMIUM PAYING,WEALTH ASSURE,VUL,100000.0,25000.0,3.0,1615458267650339630
784809845408672593,2021-07-19,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,500000.0,500000.0,12.0,9633855394880296975
784809845408672593,2021-08-05,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,5000000.0,5000000.0,12.0,18345409358328330650
3981059033673900645,2021-11-16,AUTOMATIC PAID-UP,I-SHIELD PRIME 500,TRAD,5000.0,5000.0,12.0,8021058926475720985
2162202317073974594,2021-12-17,PREMIUM PAYING,WEALTH SECURE GLOBAL,VUL,50000.0,12500.0,3.0,5596770381408049313
17811069885496109587,2021-11-08,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,260000.0,260000.0,12.0,7490595006621999375
2162202317073974594,2022-03-28,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,150000.0,150000.0,12.0,9451610544662705054
784809845408672593,2021-10-28,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,500000.0,500000.0,12.0,16723484237994792772
784809845408672593,2021-02-19,AUTOMATIC PAID-UP,PROMINENCE,VUL,500000.0,500000.0,12.0,1075869286260502392
16662480348165095845,2019-08-20,PREMIUM PAYING,WEALTH ASSURE GIO,VUL,600000.0,600000.0,12.0,14186667566719196773
2162202317073974594,2020-12-16,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,9794291370577621206
784809845408672593,2021-10-11,PREMIUM PAYING,ASSURANCE,VUL,50000.0,50000.0,12.0,5914506524071049965
14416904121618459176,2021-11-26,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,3000000.0,3000000.0,12.0,15334565532465926198
3460182577627967439,2018-11-13,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,2500.0,3.0,14567722946499350384
16538382427225591208,2019-10-17,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,14037174091912556505
16740999310511530192,2021-03-30,SURRENDERED (COMPUTED),SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,14255264524988007050
17434560526634125784,2020-11-10,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,1990658128253142020
784809845408672593,2021-05-22,SURRENDERED (COMPUTED),PROMINENCE,VUL,500000.0,500000.0,12.0,9396599207542253949
5409244528579497371,2019-04-26,AUTOMATIC PAID-UP,PROMINENCE,VUL,500000.0,500000.0,12.0,9296938665885346553
10381506150862124601,2018-06-26,PREMIUM PAYING,WEALTH SECURE,VUL,20000.0,5000.0,3.0,11018900239362784198
12218115473130384388,2018-11-05,PREMIUM PAYING,SURE COVER,VUL,24000.0,12000.0,6.0,10405902468703453714
15864429185487203391,2021-10-13,PREMIUM PAYING,SOLID FUTURE GLOBAL,VUL,50000.04,4166.67,1.0,17465095521695391173
17434560526634125784,2021-12-06,PREMIUM PAYING,WEALTH SECURE,VUL,50000.0,50000.0,12.0,9368579410788871716
11067613540335778978,2019-09-09,PREMIUM PAYING,SURE COVER,VUL,24000.0,2000.0,1.0,16718813420627344668
12850121516552751635,2019-09-23,LAPSED,WEALTH ASSURE GIO,VUL,120000.0,10000.0,1.0,7415791259863167889
784809845408672593,2022-01-24,AUTOMATIC PAID-UP,DOLLAR PROMINENCE,VUL,1320717.5,1320717.5,12.0,17246899477700318015
2162202317073974594,2022-03-24,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,120000.0,120000.0,12.0,5542520349863340029
3460182577627967439,2021-12-21,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,10577696088353247
12816535211191788642,2019-01-07,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,12000.0,12.0,1302798106116999296
6593437818691596298,2022-02-16,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,3000.0,1.0,12577646081717145226
6593437818691596298,2022-03-24,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,10340484326247040260
784809845408672593,2020-11-23,SURRENDERED (COMPUTED),PROMINENCE,VUL,10000000.0,10000000.0,12.0,14603405166218248639
242089789973644417,2020-03-27,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,3000.0,1.0,2755565466154376838
12816535211191788642,2020-06-17,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,9126923567202440111
784809845408672593,2022-01-25,PREMIUM PAYING,SECURITY,VUL,50000.0,50000.0,12.0,13593168903095250133
784809845408672593,2020-09-22,SURRENDERED (COMPUTED),PROMINENCE,VUL,500000.0,500000.0,12.0,8852079352967569555
784809845408672593,2021-02-18,AUTOMATIC PAID-UP,PROMINENCE,VUL,10000000.0,10000000.0,12.0,4799703673114882959
8340658434404837651,2019-10-10,SURRENDERED (COMPUTED),PROMINENCE,VUL,7000000.0,7000000.0,12.0,15518315012853621439
15036076422609473979,2020-06-10,SURRENDERED (COMPUTED),WEALTH ASSURE,VUL,100000.0,100000.0,12.0,8366791592285546618
2162202317073974594,2021-04-19,PREMIUM PAYING,WEALTH ASSURE,VUL,100000.0,100000.0,12.0,3861454485444802405
17434560526634125784,2021-11-05,PREMIUM PAYING,WEALTH ASSURE,VUL,80000.0,80000.0,12.0,9585837510897454373
3996315994487228228,2021-09-10,PREMIUM PAYING,WEALTH SECURE GLOBAL,VUL,50000.0,50000.0,12.0,10476436404087478391
12816535211191788642,2019-04-11,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,9001123555149188014
784809845408672593,2020-12-01,LAPSED,SURE COVER,VUL,50000.0,50000.0,12.0,9790695904594206725
784809845408672593,2021-03-12,AUTOMATIC PAID-UP,PROMINENCE,VUL,5000000.0,5000000.0,12.0,1237046263758922221
16538382427225591208,2021-12-01,PREMIUM PAYING,WEALTH SECURE,VUL,20000.04,1666.67,1.0,18162099536849020556
744154683842533728,2021-02-26,PREMIUM PAYING,WEALTH SECURE,VUL,50000.0,50000.0,12.0,17526604992309948022
12218115473130384388,2019-10-08,PREMIUM PAYING,SURE COVER,VUL,24000.0,2000.0,1.0,15128456571441109282
784809845408672593,2021-10-11,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,1000000.0,1000000.0,12.0,9716930845355433626
17466513983500191610,2021-10-11,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,17847466320336603666
784809845408672593,2021-11-15,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,1500000.0,1500000.0,12.0,5436455007502318851
1935371405565660097,2019-07-16,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,250000.0,250000.0,12.0,11727098602118629690
15036076422609473979,2020-11-03,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,15644175028165836634
3823528486516855481,2019-04-12,AUTOMATIC PAID-UP,PROMINENCE,VUL,500000.0,500000.0,12.0,9792694890949134704
16147792227164018315,2019-05-21,PREMIUM PAYING,SURE COVER,VUL,36000.0,3000.0,1.0,3654179387690192027
784809845408672593,2021-09-16,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,100000.0,100000.0,12.0,15132510198241964715
784809845408672593,2021-08-02,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,5000000.0,5000000.0,12.0,8913577339356508228
7254108840419428559,2019-04-15,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,15162106647202265418
784809845408672593,2020-11-04,AUTOMATIC PAID-UP,PROMINENCE,VUL,4407216.18,4407216.18,12.0,415951844032346432
784809845408672593,2021-12-10,PREMIUM PAYING,ASSURANCE,VUL,50000.0,50000.0,12.0,14381949981775639461
10748618675273102581,2019-03-18,LAPSED,WEALTH SECURE,VUL,30000.0,7500.0,3.0,805597427229027868
11173333094831969557,2020-09-16,PREMIUM PAYING,SOLID FUTURE,VUL,24000.0,24000.0,12.0,14587261803418479314
14055140312492051390,2019-05-06,PREMIUM PAYING,ASSURANCE,VUL,100000.0,25000.0,3.0,3071483782587948586
14055140312492051390,2020-09-17,PREMIUM PAYING,ASSURANCE,VUL,50000.0,50000.0,12.0,5305248436534923368
10824441838251491766,2019-02-26,PREMIUM PAYING,WEALTH ASSURE,VUL,99999.96,8333.33,1.0,16868078307580083897
4790361981482248230,2020-12-23,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,12835749379952552677
17060668177251692370,2020-12-15,PREMIUM PAYING,WEALTH SECURE GIO,VUL,30000.0,2500.0,1.0,8569051361882478247
11752497727976524775,2021-09-29,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,10000.0,12.0,5461677121347178499
2182754438373158758,2018-12-22,LAPSED,WEALTH SECURE,VUL,10000.0,10000.0,12.0,15294146765314647225
14055140312492051390,2021-07-15,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,3000000.0,3000000.0,12.0,15597781893679088403
14055140312492051390,2021-08-27,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,500000.0,500000.0,12.0,7851892848052725943
14055140312492051390,2021-11-03,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,600000.0,600000.0,12.0,12491775423825274875
2356427398721400045,2022-02-09,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,2500.0,3.0,12770372749835277047
9826600676065191610,2019-12-02,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,6637007954469767373
15413268666688931076,2019-12-02,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,9000.0,3.0,10545789715983955747
2182754438373158758,2018-11-15,AUTOMATIC PAID-UP,WEALTH BUILDER,VUL,100000.0,100000.0,12.0,16296792031179896930
17060668177251692370,2020-12-17,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,120000.0,30000.0,3.0,15924354188939701079
14055140312492051390,2020-11-19,AUTOMATIC PAID-UP,DOLLAR PROMINENCE,VUL,2899200.0,2899200.0,12.0,420592474835630561
11752497727976524775,2019-08-30,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,7500.0,3.0,11042373091625274399
5335470083422740076,2021-10-26,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,3382043333102684057
10909037486579974448,2022-02-16,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,2473551521110400634
9911345973370325948,2022-03-24,PREMIUM PAYING,WEALTH SECURE,VUL,39999.96,3333.33,1.0,12224959709898192681
15475725050342510014,2019-02-12,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,16254553212395034654
8831772413892804673,2019-08-19,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,11723840856215742953
9826600676065191610,2018-12-05,LAPSED,WEALTH SECURE,VUL,10000.0,2500.0,3.0,9950584880183594823
14055140312492051390,2021-02-10,SURRENDERED (COMPUTED),PROMINENCE,VUL,780000.0,780000.0,12.0,9584916804285179014
2777598001591746623,2020-02-11,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,3000.0,1.0,9370379782459244403
15433532362146810620,2020-12-14,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,14339861473748822081
692003489376892539,2020-06-02,LAPSED,WEALTH SECURE,VUL,50000.0,50000.0,12.0,13336440251576137090
14055140312492051390,2018-05-25,PREMIUM PAYING,ASSURANCE,VUL,100000.0,100000.0,12.0,8340159935665319826
14055140312492051390,2018-05-25,LAPSED,ASSURANCE,VUL,100000.0,100000.0,12.0,15583082202206460304
14055140312492051390,2018-04-05,LAPSED,ASSURANCE,VUL,50000.0,50000.0,12.0,10243029730493077146
11752497727976524775,2020-07-27,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,7500.0,3.0,5770010679416469684
14055140312492051390,2022-03-17,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,1000000.0,1000000.0,12.0,6288520761726858456
17060668177251692370,2021-09-27,PREMIUM PAYING,WEALTH SECURE GLOBAL,VUL,78000.0,6500.0,1.0,16869512105104067709
14055140312492051390,2021-07-16,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,500000.0,500000.0,12.0,17030807443691786181
14055140312492051390,2021-06-16,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,100000.0,100000.0,12.0,6488186856836206342
14055140312492051390,2022-02-22,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,1000000.0,1000000.0,12.0,211999839113062007
14463027154521184359,2021-05-21,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,3000.0,1.0,8877058427988583620
14055140312492051390,2021-10-08,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,100000.0,100000.0,12.0,9232178379899732665
7876339320321103236,2021-06-25,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,16504415699095925239
14055140312492051390,2018-11-27,LAPSED,SECURITY,VUL,100000.0,100000.0,12.0,3899646220290081871
14055140312492051390,2021-06-02,PREMIUM PAYING,SECURITY,VUL,50000.0,12500.0,3.0,10697595511092094779
14055140312492051390,2021-07-08,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,1000000.0,1000000.0,12.0,10820340315473603406
13575085633833323236,2022-01-24,PREMIUM PAYING,WEALTH SECURE,VUL,20000.0,10000.0,6.0,10207041563287596769
4217689617004764051,2022-01-17,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,17555401280932170665
9911345973370325948,2021-11-15,PREMIUM PAYING,WEALTH SECURE,VUL,40000.0,10000.0,3.0,14526241773740051746
11529696333772589232,2021-11-29,PREMIUM PAYING,WEALTH SECURE,VUL,24000.0,2000.0,1.0,13760186177007794980
9894216747792202464,2020-12-14,PREMIUM PAYING,SOLID COVER,VUL,24999.96,2083.33,1.0,12350633568478666995
1525292885207064383,2021-10-29,LAPSED,WEALTH SECURE,VUL,36000.0,3000.0,1.0,10745038984718106580
15475725050342510014,2019-10-29,LAPSED,WEALTH ASSURE,VUL,100000.0,100000.0,12.0,3679250556677234900
5335470083422740076,2019-08-06,LAPSED,WEALTH SECURE,VUL,36000.0,3000.0,1.0,6896237650219596882
4935956908955825657,2020-10-22,PREMIUM PAYING,WEALTH ASSURE,VUL,100000.0,25000.0,3.0,261823458044702585
9911345973370325948,2021-11-26,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,3588361294230046652
1224543497131074203,2020-11-12,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,5944931528355610551
14055140312492051390,2021-01-21,SURRENDERED (COMPUTED),PROMINENCE,VUL,2000000.0,2000000.0,12.0,4230052962362365090
14055140312492051390,2021-02-04,AUTOMATIC PAID-UP,PROMINENCE,VUL,500000.0,500000.0,12.0,2288721747950744921
14055140312492051390,2021-10-13,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,2000000.0,2000000.0,12.0,13831083312249266341
7876339320321103236,2022-01-31,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,11135737113127046723
8707506327391130111,2021-02-02,PREMIUM PAYING,WEALTH SECURE HEALTH,VUL,36000.0,3000.0,1.0,15303283520155398871
17305844076358562205,2021-10-27,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,500000.0,500000.0,12.0,3358663966210770648
14055140312492051390,2021-03-12,PREMIUM PAYING,SECURITY,VUL,200000.0,200000.0,12.0,1483899616005131505
9911345973370325948,2021-10-27,SURRENDERED (COMPUTED),WEALTH SECURE,VUL,20000.0,5000.0,3.0,16157677837235662149
9826600676065191610,2019-01-16,LAPSED,WEALTH SECURE,VUL,10000.0,2500.0,3.0,17510213745362958953
14055140312492051390,2021-08-31,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,1000000.0,1000000.0,12.0,16639783111722226708
8944448051553221617,2021-02-02,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,7500.0,3.0,3204012831380864930
16576717915194504549,2019-09-02,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,9000.0,3.0,4953532244636850562
8905632497637062545,2018-11-28,LAPSED,WEALTH SECURE,VUL,12000.0,1000.0,1.0,6901085334622914431
18188913590913452999,2021-02-11,PREMIUM PAYING,WEALTH ASSURE,VUL,80000.0,40000.0,6.0,6526991090816625853
13294710971478761819,2019-03-06,AUTOMATIC PAID-UP,WEALTH BUILDER,VUL,50000.0,50000.0,12.0,14465005614173607653
13561526773706715346,2019-07-30,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,3000.0,1.0,13502424193318089946
7797186264837330443,2021-10-28,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,160000.0,160000.0,12.0,1640203145583836485
13294710971478761819,2019-02-21,PREMIUM PAYING,SOLID COVER,VUL,24999.96,2083.33,1.0,207823836733955924
8539199041590992923,2019-12-13,PREMIUM PAYING,WEALTH SECURE,VUL,48000.0,4000.0,1.0,11634535994147765863
4116726054210438201,2022-02-28,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,12112552265565883744
7797186264837330443,2020-10-26,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,120000.0,120000.0,12.0,13113840244753834247
7797186264837330443,2020-11-09,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,120000.0,120000.0,12.0,3493916697421858996
9365473202590817175,2019-05-29,PREMIUM PAYING,SOLID COVER,VUL,20000.0,20000.0,12.0,573128831845536413
10924521315056929634,2020-09-28,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,12480320391200711612
14428735612536650638,2020-10-19,PREMIUM PAYING,WEALTH SECURE EDUCATION (COLLEGE),VUL,30000.0,2500.0,1.0,11139804352540028137
14749861504117356359,2020-09-28,PREMIUM PAYING,WEALTH ASSURE,VUL,80400.0,6700.0,1.0,9915460251289248271
13661643219127984980,2021-11-03,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,11011734900939548774
13630569445298994641,2022-01-06,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,10000.0,12.0,16371633369978763051
17272206607967180850,2019-05-02,PREMIUM PAYING,WEALTH ASSURE EDUCATION (COLLEGE),VUL,120000.0,30000.0,3.0,11611869756762194016
14428735612536650638,2022-03-01,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,2500.0,3.0,646509469953340202
14971972908159332651,2022-01-26,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,6000.0,6.0,16297328360897684469
3229156431645114294,2018-12-17,PREMIUM PAYING,SURE COVER,VUL,24000.0,2000.0,1.0,12981941788748394488
7556538101427457654,2018-06-29,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,8961807607321801344
6952461655007171051,2020-07-22,EXPIRED,I-SHIELD PRIME 500,TRAD,5000.0,5000.0,12.0,17134821095321374938
16576717915194504549,2018-10-26,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,3846602233934480863
4116726054210438201,2020-11-16,PREMIUM PAYING,WEALTH SECURE GLOBAL,VUL,50040.0,4170.0,1.0,1004874318123178293
15912799959304607257,2021-06-14,PREMIUM PAYING,WEALTH SECURE GLOBAL,VUL,50000.04,4166.67,1.0,7144755973112154352
16576717915194504549,2018-12-12,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,12000.0,12.0,9869208915001473019
6590920796789518876,2020-07-08,PREMIUM PAYING,WEALTH SECURE GLOBAL,VUL,60000.0,5000.0,1.0,9485748773232761554
17272206607967180850,2019-12-20,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,8227809328050703566
3229156431645114294,2018-10-19,PREMIUM PAYING,SURE COVER,VUL,24000.0,2000.0,1.0,16845188926263348917
7556538101427457654,2018-05-17,AUTOMATIC PAID-UP,WEALTH BUILDER,VUL,50000.0,50000.0,12.0,11374068403239269162
10441871554359318110,2021-09-02,AUTOMATIC PAID-UP,DOLLAR SOLID FUND BUILDER,VUL,498300.0,498300.0,12.0,14303204092461099150
10924521315056929634,2018-08-23,PREMIUM PAYING,WEALTH SECURE,VUL,24000.0,2000.0,1.0,10709311551014983066
16444268808316089035,2021-12-29,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,11040638499977502089
9365473202590817175,2018-12-27,PREMIUM PAYING,WEALTH SECURE,VUL,24000.0,2000.0,1.0,10185907708989625987
15912799959304607257,2019-12-28,LAPSED,WEALTH SECURE GLOBAL,VUL,50000.0,50000.0,12.0,663820104663857342
10441871554359318110,2021-03-18,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,600000.0,600000.0,12.0,2997285328408358091
16576717915194504549,2019-09-02,PREMIUM PAYING,WEALTH ASSURE EDUCATION (COLLEGE),VUL,80000.0,20000.0,3.0,1830253382638013476
6590920796789518876,2021-01-18,PREMIUM PAYING,WEALTH SECURE GLOBAL,VUL,50000.0,25000.0,6.0,10014806279282024533
13661643219127984980,2018-12-19,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,7666686954628185939
18188913590913452999,2018-12-11,PREMIUM PAYING,WEALTH SECURE,VUL,20000.0,20000.0,12.0,1028303469916424664
7797186264837330443,2020-10-01,PREMIUM PAYING,WEALTH ASSURE,VUL,120000.0,120000.0,12.0,11173076981809438906
18188913590913452999,2020-11-26,PREMIUM PAYING,WEALTH ASSURE,VUL,79999.92,6666.66,1.0,10441856824499628373
3229156431645114294,2018-10-03,PREMIUM PAYING,SURE COVER,VUL,24000.0,2000.0,1.0,950313421521488956
13294710971478761819,2022-02-23,PREMIUM PAYING,WEALTH SECURE,VUL,13000.0,13000.0,12.0,17179353281842298110
13294710971478761819,2018-10-10,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,15323347712838316961
6462715281064390423,2020-10-22,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,4497003478973131993
13661643219127984980,2020-10-29,PREMIUM PAYING,WEALTH SECURE,VUL,50000.0,50000.0,12.0,3436794913319086078
8905632497637062545,2019-08-02,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,2608333862661697036
13630569445298994641,2022-01-06,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,2500.0,3.0,5417290520676236857
10094370013585179987,2019-10-14,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,15334072920005757272
6590920796789518876,2020-09-25,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,15417548656513783649
14971972908159332651,2022-02-11,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,500000.0,500000.0,12.0,2539333605315919353
7038936569766775588,2019-11-12,PREMIUM PAYING,WEALTH SECURE EDUCATION (COLLEGE),VUL,30000.0,15000.0,6.0,8295482468839216681
10178258501800107188,2019-11-30,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,11894661815043260808
17410901035811619452,2020-02-06,PREMIUM PAYING,WEALTH SECURE,VUL,50000.0,25000.0,6.0,10629539838001811840
5074224723110690271,2018-11-28,AUTOMATIC PAID-UP,WEALTH BUILDER,VUL,120000.0,120000.0,12.0,2443289918574443891
6321175725796183850,2019-03-01,AUTOMATIC PAID-UP,WEALTH BUILDER,VUL,100000.0,100000.0,12.0,1188248949802762047
11747615375993539658,2021-03-17,PREMIUM PAYING,SOLID COVER,VUL,20400.0,1700.0,1.0,17306593026991424278
13323035228487842522,2019-10-21,PREMIUM PAYING,SURE COVER,VUL,36000.0,3000.0,1.0,7992136999829817771
6661570751426058153,2020-07-29,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,7500.0,3.0,15602814218431344816
11042897157699763502,2020-12-17,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,7688810688817347633
9379228889422972108,2021-07-09,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,3000.0,1.0,13770818041529404459
7457406367706342016,2018-09-03,LAPSED,WEALTH SECURE,VUL,12000.0,1000.0,1.0,5023244986942777440
6321175725796183850,2019-08-03,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,6338693946334167319
12694567447774590905,2018-10-11,PREMIUM PAYING,SURE COVER,VUL,24000.0,2000.0,1.0,12646055507584316042
11689932745078703554,2019-06-29,LAPSED,SOLID COVER,VUL,20000.0,20000.0,12.0,4272793428158232005
9256659917592968993,2018-12-04,LAPSED,SECURITY,VUL,50000.04,4166.67,1.0,4020635730306182948
12694567447774590905,2019-01-23,PREMIUM PAYING,SURE COVER,VUL,24000.0,2000.0,1.0,11359245993901444549
18088661944274215185,2021-06-15,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,4975159474778962454
10392619422229439717,2020-09-24,LAPSED,WEALTH SECURE GLOBAL,VUL,60000.0,5000.0,1.0,8511286615703407099
2985146782186191583,2020-01-29,PREMIUM PAYING,SOLID FUTURE,VUL,24000.0,24000.0,12.0,5349652027938135477
17128528490685762384,2020-12-15,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,9997827438402105509
9801200198643538192,2021-05-26,AUTOMATIC PAID-UP,DOLLAR SOLID FUND BUILDER,VUL,722250.0,722250.0,12.0,3718800768319871455
14182901289327010323,2022-03-24,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,2000000.0,2000000.0,12.0,6660024276349735253
10392619422229439717,2020-09-25,PREMIUM PAYING,WEALTH SECURE GLOBAL,VUL,60000.0,60000.0,12.0,328343442643575393
11092518904546796564,2021-02-01,LAPSED,SOLID COVER,VUL,20000.0,5000.0,3.0,1733091113163202792
11038519386657155807,2019-12-16,PREMIUM PAYING,WEALTH ASSURE,VUL,100000.0,100000.0,12.0,15061655580756728414
